Fecha Comportamiento_de_la_accion Diferencia_absoluta_open-high
2021-07-28	BAJA	28.09985400000005
2021-07-29	BAJA	38.03002900000001
2021-07-30	BAJA	40.549805000000106
2021-08-02	BAJA	27.439941999999974
2021-08-03	SUBE	24.760009999999966
2021-08-04	BAJA	34.15991200000008
2021-08-05	SUBE	13.010009999999966
2021-08-06	BAJA	30.06005899999991
2021-08-09	BAJA	13.009766000000127
2021-08-10	BAJA	37.32006799999999
2021-08-11	BAJA	45.589844000000085
2021-08-12	SUBE	11.010009999999966
2021-08-13	BAJA	12.100097000000005
2021-08-16	SUBE	1.0100099999999657
2021-08-17	BAJA	38.53002900000001
2021-08-18	BAJA	52.8801269999999
2021-08-19	BAJA	45.25
2021-08-20	BAJA	7.860107999999855
2021-08-23	SUBE	15.029785000000174
2021-08-24	SUBE	9.709961000000021
2021-08-25	BAJA	21.820067999999992
2021-08-26	SUBE	16.0
2021-08-27	SUBE	2.6901849999999286
2021-08-30	SUBE	23.429932000000008
2021-08-31	SUBE	1.7900389999999788
2021-09-01	BAJA	48.0
2021-09-02	BAJA	48.839844000000085
2021-09-03	SUBE	4.619873000000098
2021-09-07	SUBE	18.800048999999944
2021-09-08	SUBE	20.129883000000063
2021-09-09	BAJA	65.83007799999996
2021-09-10	BAJA	39.300048999999944
2021-09-13	BAJA	40.79003899999998
2021-09-14	BAJA	36.81005899999991
2021-09-15	SUBE	9.629883000000063
2021-09-16	SUBE	4.31005899999991
2021-09-17	BAJA	34.889892000000145
2021-09-20	BAJA	63.27001999999993
2021-09-21	BAJA	36.07006799999999
2021-09-22	SUBE	8.949951000000056
2021-09-23	SUBE	12.959961000000021
2021-09-24	SUBE	3.7399900000000343
2021-09-27	SUBE	9.770019000000048
2021-09-28	BAJA	53.22998000000007
2021-09-29	BAJA	50.17993200000001
2021-09-30	BAJA	42.81005899999991
2021-10-01	BAJA	25.909912000000077
2021-10-04	BAJA	90.20996100000002
2021-10-05	SUBE	39.72998000000007
2021-10-06	SUBE	2.3300779999999577
2021-10-07	SUBE	23.320067999999992
2021-10-08	BAJA	32.80981500000007
2021-10-11	BAJA	46.29003899999998
2021-10-12	BAJA	20.199951000000056
2021-10-13	SUBE	4.09985400000005
2021-10-14	BAJA	12.739990999999918
2021-10-15	SUBE	1.399902000000111
2021-10-18	SUBE	2.429932000000008
2021-10-19	SUBE	10.540038999999979
2021-10-20	BAJA	47.80004800000006
2021-10-21	SUBE	5.2700190000000475
2021-10-22	BAJA	94.29003899999998
2021-10-25	BAJA	27.429932000000008
2021-10-26	SUBE	40.050048999999944
2021-10-27	SUBE	44.510009999999966
2021-10-28	SUBE	32.42993200000001
2021-10-29	SUBE	2.390135999999984
2021-11-01	BAJA	57.75
2021-11-02	BAJA	18.370116999999937
2021-11-03	SUBE	10.919922000000042
2021-11-04	SUBE	21.629883000000063
2021-11-05	SUBE	47.260009999999966
2021-11-08	BAJA	90.02001999999993
2021-11-09	SUBE	17.540039999999863
2021-11-10	BAJA	123.39990200000011
2021-11-11	BAJA	70.73999000000003
2021-11-12	SUBE	15.580077999999958
2021-11-15	SUBE	48.199951000000056
2021-11-16	SUBE	35.800048999999944
2021-11-17	BAJA	38.25
2021-11-18	SUBE	8.139892000000145
2021-11-19	BAJA	85.57983400000012
2021-11-22	BAJA	140.88989300000003
2021-11-23	BAJA	41.010009999999966
2021-11-24	SUBE	33.22998099999995
2021-11-26	BAJA	128.9399410000001
2021-11-29	SUBE	34.42993200000001
2021-11-30	BAJA	78.69995199999994
2021-12-01	BAJA	116.15991200000008
2021-12-02	BAJA	55.339844000000085
2021-12-03	BAJA	80.08007799999996
2021-12-06	SUBE	46.53979500000014
2021-12-07	SUBE	26.699951000000056
2021-12-08	SUBE	20.440185999999812
2021-12-09	BAJA	55.96997099999999
2021-12-10	BAJA	74.30004899999994
2021-12-13	BAJA	50.64990200000011
2021-12-14	SUBE	8.149902000000111
2021-12-15	SUBE	5.6999510000000555
2021-12-16	BAJA	105.90014599999995
2021-12-17	SUBE	17.619873000000098
2021-12-20	SUBE	15.909912000000077
2021-12-21	SUBE	5.989990000000034
2021-12-22	SUBE	20.260009999999966
2021-12-23	SUBE	18.129883000000063
2021-12-27	BAJA	65.47021399999994
2021-12-28	SUBE	30.300048999999944
2021-12-29	BAJA	40.2199700000001
2021-12-30	BAJA	44.87011699999994
2021-12-31	BAJA	52.65991200000008
2022-01-03	SUBE	5.979980000000069
2022-01-04	BAJA	77.56005899999991
2022-01-05	BAJA	55.390135999999984
2022-01-06	BAJA	30.919922000000042
2022-01-07	BAJA	53.79003899999998
2022-01-10	SUBE	3.510009000000082
2022-01-11	SUBE	19.760009999999966
2022-01-12	BAJA	33.42016599999988
2022-01-13	BAJA	100.149903
2022-01-14	SUBE	2.2399900000000343
2022-01-18	BAJA	16.3398430000002
2022-01-19	BAJA	59.02001999999993
2022-01-20	BAJA	126.64990200000011
2022-01-21	BAJA	165.13989300000003
2022-01-24	SUBE	8.020019000000048
2022-01-25	BAJA	72.28002900000001
2022-01-26	BAJA	126.25
2022-01-27	BAJA	92.12011699999994
2022-01-28	SUBE	0.399902000000111
2022-01-31	SUBE	15.739990000000034
2022-02-01	SUBE	10.28979500000014
2022-02-02	BAJA	89.25
2022-02-03	BAJA	108.04003899999998
2022-02-04	SUBE	71.20996100000002
2022-02-07	BAJA	95.11010699999997
2022-02-08	SUBE	7.580077999999958
2022-02-09	BAJA	52.89990200000011
2022-02-10	SUBE	34.260009999999966
2022-02-11	BAJA	114.12988300000006
2022-02-14	SUBE	65.62988300000006
2022-02-15	BAJA	29.929932000000008
2022-02-16	SUBE	14.669922000000042
2022-02-17	BAJA	113.92993100000012
2022-02-18	BAJA	57.95996100000002
2022-02-22	BAJA	55.699951000000056
2022-02-23	BAJA	138.719971
2022-02-24	SUBE	7.820067999999992
2022-02-25	SUBE	4.030029000000013
2022-02-28	SUBE	17.739990000000034
2022-03-01	BAJA	59.139892000000145
2022-03-02	SUBE	18.93994100000009
2022-03-03	BAJA	120.61010699999997
2022-03-04	BAJA	44.17993200000001
2022-03-07	BAJA	172.82983400000012
2022-03-08	BAJA	93.69995100000006
2022-03-09	BAJA	19.419922000000042
2022-03-10	SUBE	37.139892000000145
2022-03-11	BAJA	83.01000999999997
2022-03-14	BAJA	111.93994100000009
2022-03-15	SUBE	12.369873000000098
2022-03-16	SUBE	0.9199220000000423
2022-03-17	SUBE	5.189941999999974
2022-03-18	SUBE	6.869873000000098
2022-03-21	SUBE	31.84985400000005
2022-03-22	SUBE	25.56005899999991
2022-03-23	BAJA	59.239990000000034
2022-03-24	BAJA	9.380126999999902
2022-03-25	SUBE	11.90014599999995
2022-03-28	SUBE	0.9399410000000898
2022-03-29	BAJA	30.32983400000012
2022-03-30	BAJA	52.989990000000034
2022-03-31	BAJA	69.94995100000006
2022-04-01	BAJA	45.34008799999992
2022-04-04	SUBE	0.9599610000000212
2022-04-05	BAJA	81.10986300000013
2022-04-06	BAJA	68.87988300000006
2022-04-07	BAJA	45.89013699999987
2022-04-08	BAJA	58.160155999999915
2022-04-11	BAJA	60.29003899999998
2022-04-12	BAJA	86.22998000000007
2022-04-13	SUBE	9.679932000000008
2022-04-14	BAJA	83.81005800000003
2022-04-18	SUBE	25.090087999999923
2022-04-19	SUBE	10.669921000000159
2022-04-20	BAJA	72.09008799999992
2022-04-21	BAJA	168.84008799999992
2022-04-22	BAJA	105.30004899999994
2022-04-25	SUBE	2.9499519999999393
2022-04-26	BAJA	109.30004899999994
2022-04-27	BAJA	75.62988300000006
2022-04-28	SUBE	26.820067999999992
2022-04-29	BAJA	129.59008799999992
2022-05-02	SUBE	3.360106999999971
